1.6971860688645393,0.860509080812335,0.7527874517254531,0.49823733733501285,0.3703637197322678,0.3688196108851116,0.33553435909561813,0.32113166205817834,0.3143215960008092,0.3128240923397243,0.30412731526303105,0.2762875728949439,0.27138912968803197,0.25760878939763643,0.25164438743377104,0.28695725690340623,0.2847494760353584,0.2586929463723209,0.25281542079756036,0.28349645124399103,0.28425065070041455,0.2545762180525344,0.24996275157900527,0.2570479257265106,0.2561126038781367,0.26931420440087095,0.26467497972771525,0.252829925972037,0.2516773114912212,0.2740729241631925,0.27068001034785993,0.24668258149176836,0.2461890127742663,0.2405913503607735,0.23724330484401435,0.24331804225221276,0.24479524677735753,0.22310064488556236,0.22232034828630276,0.22378884781210218,0.22791702664108016,0.2543278402008582,0.2509878414857667,0.2504011215060018,0.23740379177615978,0.22736475396959577,0.23274572259106208,0.2649926845333539,0.2669103801890742,0.2492060174990911	1.625655475538224,0.8996628356399015,0.7582545960322022,0.45027981780003756,0.3926068745786324,0.36891700854175724,0.3333043053280562,0.3175659138651099,0.30419837194494903,0.29817601229296997,0.2922069496125914,0.2871880817692727,0.2809830095502548,0.2774030238506384,0.27189611562062055,0.26649886777158827,0.2644454881665297,0.27135064903995954,0.26355732267256826,0.2564941347227432,0.26100790896452963,0.26000970613677055,0.25437359540956095,0.2577906842925586,0.2542396600765642,0.2524353486369364,0.24995436205063015,0.25199653493473306,0.2521516790147871,0.25661215439322405,0.25336777610937133,0.24730904115131125,0.24865675170440227,0.24791073088999838,0.246092468383722,0.24274914292618632,0.2427741043502465,0.2451720488606952,0.2469829086039681,0.24960661691147834,0.25001205009175465,0.24700202012900263,0.24159553775098175,0.24667568661971018,0.24563435890013352,0.2459972027427284,0.25192608032375574,0.25841631370713003,0.25766713253688067,0.24680146921309642
1.0423466267529875,0.7396046752110124,0.39640363765647635,0.3635812985012308,0.3046424992935499,0.30336448590969667,0.2927023991360329,0.2908289686893113,0.28871723858173937,0.26531034827348776,0.2622489589266479,0.2958313701674342,0.2947502202587202,0.2706531907315366,0.2667568058241159,0.25119175645522773,0.25114114029565826,0.2623056047013961,0.26216965267667547,0.2509214923775289,0.24888921200181358,0.25801003380911425,0.25329686162876897,0.2776934974244796,0.2813806002959609,0.2704526525340043,0.27063954231562093,0.24298462737351656,0.2437442087684758,0.2515465931210201,0.25118745616055094,0.2640988062485121,0.26346636476228014,0.24414580484153703,0.2435121364542283,0.2630400740308687,0.2612033857149072,0.2597065519366879,0.25887302559567615,0.23924223551875912,0.24005157535430044,0.24529298846027814,0.24695220348075964,0.2555452313681599,0.2576713374000974,0.26225374155910686,0.2599954280885868,0.2444552476517856,0.248382612306159,0.2737299430882558	1.1399232086259872,0.7646330076968297,0.47024493204662576,0.42661966249579564,0.36528067747713067,0.3437143691116944,0.3312588088447228,0.32465347822289914,0.31816930475179106,0.3161845155409537,0.3120587563025765,0.30836086097406223,0.30480032705236226,0.29895248787943274,0.296355496509932,0.29580763724516146,0.29402932911762036,0.2979037905461155,0.29941317811608315,0.2936716493568383,0.2914396796259098,0.29352607668261044,0.2905558238271624,0.28821706905728206,0.28928897791774943,0.29255787417059764,0.29338611822458915,0.2886805788439233,0.28834090229065623,0.2916597973671742,0.29226698276761454,0.28838917979737744,0.28972765276557766,0.29243070643860847,0.29138978180708364,0.2899629026360344,0.2920103801880032,0.28875046008761274,0.2879116094991332,0.2851710389368236,0.28519759120536037,0.28650165227008983,0.2856512865109835,0.2876019171089865,0.2896920710336417,0.287583383731544,0.2865958422771655,0.28767088369932026,0.28959746728651226,0.28717888914979994
1.3747457636054605,0.6431361234281212,0.4337603811873123,0.3426341600716114,0.323096327658277,0.3213673335267231,0.2994568757712841,0.2872014936292544,0.28321322935516946,0.2606644252082333,0.2619849446346052,0.29683791706338525,0.2920295939547941,0.27442044380586594,0.27062276311335154,0.24903521819214802,0.24758301576366648,0.2620044090144802,0.26007700749323703,0.2695133844099473,0.2678300230327295,0.28156690835021436,0.28277782804798335,0.2877752109488938,0.28523300687083974,0.2776112991850823,0.2792872881691437,0.27642086319974624,0.276533258787822,0.27734045073157176,0.28186297009233385,0.2893677664396819,0.29352024372201413,0.2623995316098444,0.2663303385779727,0.24333071592263877,0.24575962108792737,0.25435234847827815,0.2567281602532603,0.2755757959675975,0.27449954935582355,0.27594304404919967,0.27609760960331187,0.2365782404813217,0.23976313724415377,0.2550538147916086,0.2533644245704636,0.24891181240673177,0.24720121310383547,0.24096597816969734	1.3228222276084125,0.6494868096197024,0.4188139110337943,0.37607218616176397,0.3483237776090391,0.3121788711869158,0.2908867145306431,0.28516915306681767,0.2755198883241974,0.2666274550720118,0.26308497734135017,0.2564141172624659,0.2527976622513961,0.24745528772473335,0.24422328756190836,0.24375356844393536,0.24328966392204165,0.23813326907111332,0.23729939438635483,0.2383859425317496,0.2365008556516841,0.23711071768775582,0.2387730650661979,0.24147329441620968,0.23944583465345204,0.23772253090282902,0.24071656592423096,0.24267839163076133,0.24250812572427094,0.2403741175075993,0.23878933599917218,0.24115993041777983,0.24513075000140816,0.23731776850763708,0.2399538307217881,0.24027821444906294,0.2394819120527245,0.24010971892857924,0.24154596228618175,0.2426913840463385,0.24182181619107723,0.23739634483354166,0.23944837570888922,0.24581783899338916,0.2463164683431387,0.23966074211057276,0.23923671437660232,0.23933214752469212,0.24116390192648396,0.24511833407450467
1.6748072681948543,1.0994405768578872,0.6693927438464016,0.463670197292231,0.35770770913222805,0.3048186026280746,0.29563606304873247,0.2961478738579899,0.28814510912343394,0.26543040288379416,0.2636660651769489,0.26483718171948567,0.2623739856062457,0.25894607658847235,0.25586433822172694,0.25788689297041856,0.2539608125516679,0.2564526814385317,0.25747948841308244,0.24224523577140644,0.24116937164217234,0.24838091680430807,0.24828060684376396,0.2550771587411873,0.2518078462453559,0.22620253113564104,0.22495131625328213,0.24719790747622028,0.24525430431822315,0.2619917367119342,0.26268106438510586,0.24965735516161658,0.25048000845708884,0.2535518767690519,0.2558921348245349,0.26459193843766116,0.26157250393589493,0.2667163385776803,0.26684286136878654,0.2456031331093982,0.2449139422387816,0.2557680097525008,0.2580333290679846,0.2311073948512785,0.23186627903487533,0.24818408941791859,0.2500140675838338,0.24093441796139814,0.2373429541476071,0.2460012422525324	1.5795434231404215,1.0018105173949152,0.6895484547130764,0.49422473879531026,0.39435806433903053,0.3460428633261472,0.3116926569491625,0.29423666722141206,0.2865020068711601,0.27804660925175995,0.271810820850078,0.27098475518869236,0.26922880799975246,0.2690984740620479,0.2644973319838755,0.26162208092864603,0.2595755706424825,0.2604586179368198,0.2610651081777178,0.2609347859979607,0.25786347838584334,0.2559837506705662,0.2566101385746151,0.2563882611284498,0.2566843219101429,0.25930074717325624,0.2588848502491601,0.2606531868223101,0.26091711036860943,0.25885966705391183,0.2599494761234382,0.2567344741546549,0.2581963983539026,0.26166371381259523,0.2581349852553103,0.2593848860997241,0.26036983940866776,0.26419413564144634,0.2644680461671669,0.26098854752490297,0.25918972605722956,0.2594299712800421,0.25866539974231273,0.25887201805016957,0.2629122622020077,0.26442214811686426,0.26370448755915277,0.2675425743800588,0.25856268481584266,0.259948455815902
1.6092380699701607,1.2369880080223083,0.9638850537594408,0.49661841813940555,0.3748531840974465,0.35406817588955164,0.30367744038812816,0.2677033877989743,0.2583879606681876,0.2726615226783906,0.2678707900486188,0.2806948219658807,0.28131163341458887,0.24573160806903616,0.24583254841854796,0.2848487214068882,0.2807402044418268,0.2741034749778919,0.27266440726816654,0.2519127666892018,0.2524271103029605,0.2513025015941821,0.24648430343950167,0.2670225444016978,0.26654119457816705,0.245998811267782,0.24697484090575017,0.2415120901132468,0.23979946845793165,0.2566336442978354,0.25752906696288846,0.24508149738539942,0.24547609483124688,0.23728041554568335,0.236607944854768,0.2440981373656541,0.24275352733093314,0.22595703467959538,0.22749013107386418,0.2745028896606527,0.27214195937267505,0.2408130235853605,0.23918530155788176,0.23697649320820346,0.2370057059742976,0.24842153416830115,0.24843674956355244,0.24744494375772774,0.24727654393063858,0.2429200572805712	1.6003226754255593,1.159996367408894,0.9450983204878867,0.5341059131897055,0.4257750215474516,0.3554006607737392,0.3171779061667621,0.29964876783196814,0.2837997695605736,0.27679553092457354,0.2750710425898433,0.2726737053017132,0.26793944515520707,0.26337549832533114,0.25971768648014404,0.25785098888445646,0.25641649079625495,0.2533605365315452,0.2530435576918535,0.25245539762545377,0.2510125970002264,0.2510520774521865,0.24926026485627517,0.25067959330044687,0.25018432427896187,0.2507567005814053,0.24955344168120064,0.2470846266951412,0.247662314446643,0.24943196214735508,0.2465497553930618,0.2502013508346863,0.24979951343266293,0.24603071640012786,0.24593674339121208,0.24473347945604473,0.24349612518562935,0.24274935683934018,0.2434205986210145,0.24350250617135316,0.2422730402322486,0.2381827830686234,0.2372834230773151,0.2383422094862908,0.23584847728488967,0.23658356495434418,0.24017161835217848,0.24531496595591307,0.24342553602764383,0.23626723798224702
2.1352506140246987,1.3376777791418135,0.8328015691367909,0.6821745053166524,0.5155547891044989,0.5543088506674394,0.5225491264718585,0.4571205334505066,0.42842038546223193,0.45186016894876957,0.4342647605226375,0.3965682403795654,0.38356372487032786,0.36848217285296414,0.35736929171252996,0.3842981355264783,0.37424559687497094,0.33322711757500656,0.3274173451354727,0.3292661856976338,0.32304005784681067,0.31079681863775477,0.3063828827580437,0.30176514748018235,0.2988437163294293,0.2748854036035482,0.27079639295698144,0.28241048226482235,0.282074504008051,0.26339608227135614,0.26388484984636307,0.2911493938881904,0.2921129588794429,0.3004220710718073,0.29494937020353973,0.24192103976383805,0.2418394951382652,0.2779894348059315,0.2772740772634279,0.27183085354045033,0.26936076109996065,0.2708549096423667,0.27392613323172554,0.2904595087748021,0.2878282787569333,0.25230559619376436,0.25276176424813457,0.25976520986296237,0.2567321565875318,0.2768326128134504	2.2366069024428725,1.2468896345235407,0.8418301212368533,0.667831149068661,0.5551795657374896,0.5033270727144554,0.47052594600245357,0.4495705984882079,0.43192694446770474,0.41489299666136503,0.39858707081293687,0.3853361047222279,0.37023738835705444,0.35815062327310443,0.346842396305874,0.3393147545866668,0.33280745273805223,0.3266234278198681,0.3229306276625721,0.3175326429482084,0.3091437429684447,0.307161882519722,0.30374191276496276,0.299579363403609,0.29712489116354845,0.29366416213451885,0.29068549184012227,0.2901584120991174,0.29056700033834204,0.29005791843519546,0.2850443168572383,0.2828235482738819,0.285755794699071,0.287992205878254,0.2818431800696999,0.2820662737940438,0.28764418765786104,0.28159336611861363,0.2824196782312356,0.28696570405736566,0.282309081958374,0.2770173297030851,0.2777799816685729,0.280044544080738,0.2776471598772332,0.2706253055948764,0.26977755781263113,0.2676354981958866,0.2661212481907569,0.26970708410954103
1.6708178240805864,1.046430333983153,0.7918260500591714,0.44058421603403986,0.3902479149401188,0.3374696097453125,0.3142192153027281,0.29412842472083867,0.28251720176194794,0.2864577994332649,0.27922670062980615,0.27458706803736277,0.2681278995878529,0.2803031621151604,0.28139699721941724,0.2927995784266386,0.2922957344853785,0.24729170333012007,0.24461456952849403,0.24706020578742027,0.24707703612511978,0.2688650850468548,0.26928757954738103,0.27061567635973915,0.27293827367248014,0.2617910669068806,0.26082381064770743,0.2674519155989401,0.2693247705756221,0.24553462117910385,0.24475592476665042,0.2674036489916034,0.2684132354625035,0.27054094977211207,0.27153370424639434,0.2524880995042622,0.25307207531295717,0.2595209804130718,0.25619178600027226,0.26143049338134006,0.2608772013190901,0.23401073983404785,0.23576341237640008,0.25196679128566757,0.25126612454187125,0.23930845246650279,0.24006754666334018,0.2513372404500842,0.2505990347999614,0.25752708909567446	1.7185397733701393,1.0970177837880328,0.7270161969354376,0.4694241867400706,0.42317034082952887,0.33819956955267116,0.3176905501168221,0.30952548183267936,0.2982647441967856,0.29240303760161623,0.28898931070580147,0.289989437937038,0.2857243549369741,0.28315003315219656,0.2825599741190672,0.2835923307866324,0.2829212945071049,0.28009474265854806,0.27756121603306383,0.2786461211799178,0.2776743425638415,0.27367267705267295,0.27375231904443353,0.27441098261624575,0.27255680394591764,0.2727094790316187,0.273886882874649,0.2697973780450411,0.270792726543732,0.27194036508444697,0.26891446189256385,0.26802855540881865,0.26978490574401803,0.2711022688599769,0.26894569530850276,0.26928173983469605,0.27073104155715555,0.2701245371135883,0.26610821290523745,0.26407476514577866,0.2647869533102494,0.2654193582420703,0.2653932757966686,0.2640433012857102,0.26352124617551453,0.26661907075322233,0.26599924991023727,0.26217792453826405,0.2612844976974884,0.2594990723882802
1.8988917348906398,1.0822950687725097,0.724650455696974,0.46559401939157397,0.38971747912000865,0.31198403279995546,0.305047589703463,0.32882549602072686,0.32149549084715545,0.28937426886113826,0.2885425890563056,0.2917459899908863,0.2894867773866281,0.29813082446344197,0.2980281841009855,0.30634392239153385,0.30527990794507787,0.2988680566777475,0.2960740605194587,0.28203508676961064,0.2791452847304754,0.2797451779479161,0.2751812052447349,0.2918969832244329,0.29146858083549887,0.2787277144670952,0.27683480517589487,0.28897983094793744,0.2876005990547128,0.287358250352554,0.2848071680346038,0.2639477147022262,0.26093812589533627,0.2857477673969697,0.2842642005998641,0.25517972934176214,0.2551518081163522,0.30424073290487286,0.30369503832480405,0.26483985845698044,0.2675220496603288,0.28523638381739147,0.2845635155099444,0.26725802189321257,0.27042430647998117,0.27875134465284646,0.276794602163136,0.266214917472098,0.2733460412127897,0.2793385191107518	1.900268835714087,1.1424487517215312,0.7014270849176683,0.5001387062948197,0.414853306428995,0.35540931997820735,0.32845190668012947,0.3195814404753037,0.3125379708071705,0.30474871664773673,0.3011789940064773,0.3025647150352597,0.3012222034740262,0.29652557376539335,0.2970466726401355,0.297694548004074,0.29686535632936284,0.2943396212067455,0.2926756589440629,0.29131493510794826,0.28998635995958466,0.28781031267135404,0.2872478672361467,0.2862062134081498,0.28659978666109964,0.2849476665141992,0.285314858017955,0.288707303465344,0.2874926892109215,0.287009637511801,0.2841956533375196,0.2838013683212921,0.2837681632954627,0.28678414595196955,0.28350380214396864,0.2821843479759991,0.2848778332117945,0.28295570629416034,0.2809286711271852,0.2818916921678465,0.28202960459748283,0.28031720538274385,0.28024877014104277,0.2843262671958655,0.28474953380646184,0.2847582774120383,0.2835031235590577,0.2805996008682996,0.28137482260353863,0.2789921876101289
2.0397715377621353,1.1489504531491548,0.6956936878268607,0.5308341706404462,0.39960705948760733,0.3306219875230454,0.3132391045219265,0.3258706135675311,0.3125363776925951,0.3161742903175764,0.3134126588702202,0.2609255696006585,0.25901572496513836,0.2833707003155723,0.2766795920324512,0.2592588371626334,0.2594926653546281,0.2772144679329358,0.27418987947748974,0.2500265406561084,0.24894918903009966,0.2671463084407151,0.2683372981555294,0.26437671095482074,0.2642288935603574,0.28025393694406375,0.27919800364179537,0.28004206967307255,0.28165222296956927,0.29424789870972745,0.29256375902332366,0.284421376301907,0.2835614324430935,0.27664016945345793,0.275242016359698,0.23784434044500813,0.23592984752031043,0.273050165589666,0.273313650948694,0.255278014781652,0.25330512344953604,0.2497895783453714,0.25044818290916737,0.2660615005879663,0.26538602443179116,0.28031518968055025,0.28075680701294914,0.2699813469662331,0.2697617394151166,0.2639179995749146	2.122315145796165,1.0948156106751412,0.7742783694993705,0.47512150276452303,0.3782221410656348,0.3277222902397625,0.3065903731039725,0.2806430497439578,0.2672512779245153,0.2636743385810405,0.2629204430413665,0.25514771981397644,0.2514078000240261,0.24865310962195508,0.2466246603289619,0.24987622065236792,0.24738273001275957,0.24627728370251134,0.24748714553425089,0.2510015129810199,0.24966739886440337,0.24515782305388711,0.24752783437725157,0.2493944742018357,0.25117172638420016,0.25292580702807754,0.2542378048528917,0.2550095578189939,0.255398522131145,0.2529908262658864,0.2535539669333957,0.2541948590078391,0.25443715148139745,0.2571397727006115,0.25639209122164175,0.256146403204184,0.25718039539060555,0.25827104976633564,0.2573877961112885,0.25403712938714307,0.25359271417255513,0.2589878512080759,0.2631618878804147,0.2583172157756053,0.2576073629898019,0.2618888439901639,0.2616551111568697,0.25941196802887134,0.2621020275983028,0.2596240882703569
2.2046878188848495,1.2335607870481908,0.8879843982867897,0.4952204121509567,0.5151198219973594,0.4004996721050702,0.3670254306634888,0.3321669117140118,0.3216279706102796,0.34202989999903366,0.33868344634538516,0.3202113096485846,0.3186135513824411,0.30188136984361336,0.2969266495492775,0.31979530915850773,0.3170819046499673,0.32099756825482473,0.3156412984826602,0.26625524915289134,0.2675499704782851,0.2833208399824798,0.28341223095776513,0.2941831852658652,0.2922330640722066,0.2867854339419864,0.2820314726559445,0.2589647535351105,0.25684422584890854,0.28274562378646806,0.2806615508161485,0.2719775118166581,0.2693684257683344,0.2945021794876084,0.2909178062691353,0.2739978456811514,0.2755824133637361,0.25743630976649,0.2576063766318839,0.2660535675531719,0.26368739947793074,0.2885734984593,0.2866202551231254,0.29933110406273045,0.3031643329304643,0.29052619670983404,0.2896168351871893,0.2465996084793005,0.249001064512413,0.2763220176275354	2.3384796460159123,1.2355396011844277,0.8550924870651215,0.5095456558046862,0.4853026465862058,0.40391391125740483,0.3817812825436704,0.36968845227966085,0.35471188396331854,0.3446442214335548,0.3352842146123294,0.330390723363962,0.32231784908799455,0.3145496135985013,0.31155253684846684,0.3105035686166957,0.3063628021045588,0.2987086109642405,0.29591112869093195,0.29341046599438414,0.2918479859654326,0.2892858860141132,0.28716251949663274,0.28604058784549125,0.2835099898511544,0.2879216134897433,0.2843794788932428,0.2809729924192652,0.2801311000948772,0.28259682704810984,0.2796796245092992,0.27654582940158434,0.2754871598444879,0.2782553423603531,0.27892196795437485,0.2750189598882571,0.27326632459880784,0.27200936124427244,0.27516364425537176,0.27369119523791596,0.2729201671318151,0.2705803688149899,0.2678238016087562,0.27217666764045134,0.27401320467470214,0.2705556144064758,0.27057980580138974,0.277344728121534,0.2734494931064546,0.2766032940126024
1.8404594082385302,0.9872332562226802,0.7727674874477088,0.630962270864984,0.5065990068833344,0.43097700021462515,0.38436885806004284,0.3484279367257841,0.33391633254359476,0.34102033416274935,0.33225752908037975,0.338090707664378,0.3315796707174741,0.33185000950470567,0.3286806766409427,0.31634139956440777,0.3132519874488935,0.2856139537325362,0.28418503515422344,0.30666127358563244,0.3063167816144414,0.32035259425174445,0.3132630327017978,0.29188072367105633,0.2917833940591663,0.2956309563596733,0.2917759498814121,0.2910276929032989,0.2918958229711279,0.2730230851302622,0.2736202561936807,0.2923714898061007,0.29035645141266286,0.27163197519257665,0.2708955766283907,0.2741890272591263,0.2716729246894829,0.267434406618122,0.26802630035672337,0.2682021515793167,0.26890164939686656,0.27072820358444005,0.26680661051068455,0.2783900828217156,0.2764807099592872,0.28834754251874983,0.28524318686686456,0.2837409435887821,0.28109537658747286,0.23886619310360402	1.7921310104429722,0.9702923081349581,0.8152781748212874,0.6201800598064438,0.491947244212497,0.4352902910904959,0.40249023912474513,0.3761557934922166,0.36078604351496324,0.3467162812303286,0.33667777439404745,0.3267737584828865,0.31843841687077656,0.31314006834873,0.3072451778134564,0.30625424964819103,0.30152692197589204,0.2966722040437162,0.2932662004022859,0.29280138289323077,0.28937939630122855,0.2846906873746775,0.2826730773667805,0.2837429962819442,0.28151133423671126,0.27885294758016244,0.277324081689585,0.27725035647745244,0.2786126312566921,0.2756879831722472,0.27344929199898615,0.2724380273139104,0.2737929033173714,0.274709181743674,0.2746930154389702,0.26797839973005466,0.26741276393295266,0.27065836352994666,0.26571823260746896,0.2694383298512548,0.2672355909598991,0.26855064896517433,0.26616904727416113,0.26394319783867104,0.26399169003707357,0.2687608684063889,0.2672381711017806,0.2598363100842107,0.25861696919309907,0.26342997408937663
1.4445080156438053,0.8992886586929671,0.5437536170938984,0.5031681836699136,0.38015345911844634,0.33759618777548894,0.31192717159865424,0.30868809967068955,0.2970438326592557,0.3009823043248616,0.29994843421445694,0.29523150552995503,0.29181860556127504,0.27544002467766404,0.27387252741027623,0.27087208710145205,0.2687005017651245,0.2951274146907963,0.29683839523931965,0.2932670618465636,0.29028908780310303,0.30297018369310535,0.3020793031901121,0.3057781509705819,0.305388146545738,0.2712531561992364,0.2740000193625747,0.25443689740495756,0.2510004492942244,0.258159723773133,0.2602922900405247,0.26580384850967675,0.26486932003172114,0.27996730580343865,0.28215599595569074,0.29058918968075886,0.2906584975135047,0.26309710927307606,0.26101728971116245,0.251988890231587,0.2584669999196194,0.2734055697801523,0.2704295018920675,0.2873311022412963,0.288107838248834,0.2760079044383019,0.2758024027571082,0.2977942762954626,0.2929735550424084,0.26855856584734283	1.6424294041935354,0.889540797797963,0.5788525513489731,0.514404027024284,0.4013538861181587,0.3570617288351059,0.3234643573523499,0.32131698055309244,0.305472212319728,0.3011963459139224,0.2979361852922011,0.294219136267202,0.2899673690844793,0.29009880061494187,0.2844331544765737,0.2785561995115131,0.27734467649133876,0.27548730705166236,0.2782545834197663,0.2754015724058263,0.2713094452628866,0.2729872956406325,0.2722185477032326,0.2719158864929341,0.27002100489335135,0.2672842781757936,0.26824444087105803,0.26501014380482957,0.266165884968359,0.26272297580726445,0.258734143251786,0.2606438349466771,0.26071220717858523,0.26260257614194416,0.25898977761971764,0.25790993092232384,0.26105945618473925,0.2567103078472428,0.25751735939411446,0.25686104959459044,0.2540169980493374,0.26801233534934,0.26123522949637845,0.25882498986902647,0.2586927263182588,0.2558680679940153,0.25462347647408023,0.2597015955543611,0.25665529203251936,0.2531617809436284
3.027050274889916,1.4641744749387726,0.8680979061173275,0.6257678749971092,0.5892278271494433,0.4560978782828897,0.4437305675819516,0.4106217841617763,0.39759012433933094,0.3589725247293245,0.34828439325792715,0.3584597109002061,0.3535655348096043,0.33359367318917066,0.33045191440032795,0.3339652519207448,0.32809778169030324,0.33243175101233646,0.32916805481363554,0.2942396856378764,0.2919989163929131,0.278103021075367,0.2734295901900623,0.3276755651459098,0.3259702727664262,0.29465979494852945,0.2921534266206436,0.2970962710096501,0.2921893183665816,0.3189780971733853,0.31611513847019523,0.2838403789210133,0.2820753371634055,0.2627945651183836,0.2645341467577964,0.29210968781262636,0.2912936488573905,0.2887240471900441,0.2870070864446461,0.2817937938380055,0.28181854635477066,0.27151326439343393,0.27020160789834335,0.28294199175434187,0.2823640874703415,0.2850456075393595,0.2858410275657661,0.2777689507929608,0.275199297699146,0.27881306706694886	2.875261043664068,1.3295425432734191,0.8282268599141389,0.5714450315572321,0.5161812148289755,0.45348983560688794,0.4322246424853802,0.4074962232261896,0.3988879125099629,0.39053039520513266,0.38189811492338777,0.37436356442049146,0.36697105946950614,0.36294450936838984,0.359717522514984,0.351724335050676,0.3443587019573897,0.33659265330061316,0.3318760759430006,0.3301234888494946,0.3274479906540364,0.3226769093889743,0.31892486760625616,0.3181816569995135,0.31779021688271314,0.3166108569712378,0.31076166543061845,0.30757128819823265,0.3055786378099583,0.30034341430291533,0.3016534050111659,0.29538455815054476,0.2924908429849893,0.29787982007837854,0.2969949273392558,0.296240493276855,0.29414869131869636,0.28708439628826454,0.28680814248218667,0.287915102817351,0.28826233628205955,0.2884672779473476,0.2834253798209829,0.2823614493245259,0.2825576039322186,0.28068934872862883,0.2796772356959991,0.2761220135143958,0.275770907435799,0.27492712587991264
1.691188161727041,0.8950511271832511,0.614402852486819,0.5180502837756649,0.41534504026640207,0.36345652904128656,0.31882147572468966,0.32442117907339707,0.3193779430584982,0.35061200536438264,0.34355143149150535,0.3267487334087491,0.32247659176937304,0.28913892817217857,0.28578283701790497,0.29854875878663734,0.295220614381833,0.2934549524798058,0.29213920506299473,0.28296865383163095,0.2855101709428709,0.2918223352753557,0.2929455811390653,0.27876446122536436,0.2806988558731973,0.28472002828493714,0.2859909708495252,0.2780963505501859,0.2795955316978507,0.27878128181328066,0.28065826240344904,0.28698054229607806,0.2840539642202202,0.28688649041578174,0.28377414762508124,0.27017828333191574,0.2701561916619539,0.2682808248209767,0.26560068340040743,0.27941148419631645,0.27870532422093675,0.27787447965238243,0.27813269884791225,0.2692487587337382,0.26765887619694695,0.2765185088501312,0.27722058637300506,0.2811185794416815,0.2802663173933979,0.26739908155286685	1.5995607222430408,0.9265641097445041,0.6798358740052208,0.5579790042247623,0.4420839711674489,0.40290042030392215,0.3870977300684899,0.35699231436592527,0.3451040024519898,0.33321144338697195,0.3220322483102791,0.32161734550027177,0.31539670936763287,0.3088143920758739,0.3031017189496197,0.3042323910049163,0.3046138772624545,0.302340169379022,0.3019764523487538,0.3023563747992739,0.3019577849190682,0.30509942103526555,0.3089692633075174,0.30020622321171686,0.29673550673760474,0.2977519719279371,0.30079021683195606,0.30935059348121285,0.3118424865533598,0.2998119375552051,0.29891607744502835,0.307566709278035,0.30561429949011654,0.29893058982270304,0.30316011638205964,0.3021786522003822,0.30076995864510536,0.3064985723758582,0.3044721791520715,0.3112750739819603,0.31001158503931947,0.29774265812011436,0.3017588405928109,0.3025586295989342,0.29977339919423684,0.3033807956671808,0.303493813611567,0.30064158217282966,0.2986156608676538,0.3030294913914986
2.466074487194419,1.8612219016067684,0.9868402646388859,0.6615310774650425,0.534240476670675,0.42373391406727023,0.3903138815658167,0.36647441040258855,0.34005072922445834,0.3619266299647279,0.3474898676358862,0.3561474205343984,0.3516199869918637,0.3090450513991527,0.3066930418717675,0.30550201059668325,0.3018616143381223,0.2674968961509876,0.26533921767259017,0.2992501465778332,0.2972159183700569,0.26611202329513617,0.2657069790875539,0.312962640018668,0.31026349976309575,0.2806918688293081,0.2819030756363645,0.3044862300157547,0.2989463849226013,0.29666690865997225,0.2925111491349526,0.2708378543902654,0.26822104532038793,0.2520941770635545,0.2501229614135809,0.2771239662542939,0.2788603465160122,0.26464469014899805,0.2660446194349788,0.2804897919704672,0.27853506049723364,0.26019790256395936,0.2564764598500915,0.24573787281406112,0.2457026070333086,0.26991596922744066,0.2706468739488628,0.27509730780730024,0.2742712410981767,0.2602475166931981	2.469532815273851,1.7349262840580195,1.0357706260401756,0.5964768892154098,0.5030045711901039,0.43220462679164484,0.3932967550936155,0.37254762259544805,0.3504473041393794,0.340451079828199,0.33085029292851686,0.3222957534599118,0.31677822102210484,0.3172649759799242,0.31397781407576986,0.3054886473692022,0.2986943065770902,0.2928014203789644,0.2884593195631169,0.28443994355620816,0.28350826021051034,0.28073726780712605,0.27892609330592677,0.2731391358538531,0.26908091426594183,0.27078762266319245,0.27161689463537186,0.27253930422011763,0.2678275835933164,0.2684453688270878,0.2673182431026362,0.26427781785605475,0.2634616641444154,0.2630242480081506,0.2600003652332816,0.26250717634684406,0.26280723777017556,0.2613389666657895,0.2633927270071581,0.263225682079792,0.2617619914817624,0.2589450534142088,0.25661149286315776,0.2541819056496024,0.255507020134246,0.2599090200092178,0.2595978685421869,0.2541549286979716,0.25204212978133,0.25353198367520235
